"Input","Output","Frequency","HarmonicUniformity"
"daire","daire-RAISE-B","5","0.976846313378676"
"dala","dala-RAISE-F","0","0.997037494690302"
"dala","dala-RAISE-B","161","0.00296250530969766"
"dalda","dalda-RAISE-F","0","0.982831991429437"
"dalda","dalda-RAISE-B","50","0.0171680085705632"
"daldilan","daldilan-RAISE-F","0","0.955552395728639"
"daldilan","daldilan-RAISE-B","1","0.0444476042713614"
"damla","damla-RAISE-F","0","0.906811004272652"
"damla","damla-RAISE-B","1","0.0931889957273483"
"damolla","damolla-RAISE-F","0","0.997305134969722"
"damolla","damolla-RAISE-B","15","0.0026948650302776"
"dangla","dangla-RAISE-F","0","0.939744856338666"
"dangla","dangla-RAISE-B","2","0.0602551436613339"
"daniye","daniye-RAISE-F","2","0.013522419692989"
"daniye","daniye-RAISE-B","0","0.986477580307011"
"dara","dara-RAISE-F","0","0.984545111411348"
"dara","dara-RAISE-B","51","0.0154548885886524"
"dastan","dastan-RAISE-F","0","0.997812432980963"
"dastan","dastan-RAISE-B","70","0.00218756701903666"
"dastixan","dastixan-RAISE-F","0","0.99158808098821"
"dastixan","dastixan-RAISE-B","14","0.00841191901178973"
"dawa","dawa-RAISE-F","0","0.996359372519773"
"dawa","dawa-RAISE-B","1","0.00364062748022664"
"dawala","dawala-RAISE-F","0","0.992052004064585"
"dawala","dawala-RAISE-B","41","0.00794799593541462"
"dawam","dawam-RAISE-F","0.999999999999917","0.99963484449469"
"dawam","dawam-RAISE-B","4500","0.000365155505309689"
"dawamlash","dawamlash-RAISE-F","0","0.996852618236731"
"dawamlash","dawamlash-RAISE-B","16","0.00314738176326934"
"dawan","dawan-RAISE-F","0","0.993665281014821"
"dawan","dawan-RAISE-B","13","0.00633471898517879"
"dawrang","dawrang-RAISE-F","0","0.992841890998015"
"dawrang","dawrang-RAISE-B","2","0.00715810900198499"
"daya","daya-RAISE-F","0","0.96585045858986"
"daya","daya-RAISE-B","6","0.0341495414101405"
"de'wet","de'wet-RAISE-F","1","0.118003676999432"
"de'wet","de'wet-RAISE-B","0","0.881996323000568"
"debdebe","debdebe-RAISE-F","41","0.071666543380242"
"debdebe","debdebe-RAISE-B","0","0.928333456619758"
"delille","delille-RAISE-F","69","0.010419273560404"
"delille","delille-RAISE-B","0","0.989580726439596"
"delle","delle-RAISE-F","1","0.124374265831256"
"delle","delle-RAISE-B","0","0.875625734168744"
"dende","dende-RAISE-F","2","0.344478207552199"
"dende","dende-RAISE-B","0","0.655521792447801"
"depne","depne-RAISE-F","2","0.00394176598139367"
"depne","depne-RAISE-B","0","0.996058234018606"
"depter","depter-RAISE-F","49","0.0142689894268852"
"depter","depter-RAISE-B","0","0.985731010573115"
"derex","derex-RAISE-F","9","0.00560252746954535"
"derex","derex-RAISE-B","0","0.994397472530455"
"derije","derije-RAISE-F","9296","0.0120814404063463"
"derije","derije-RAISE-B","5","0.987918559593654"
"dersxana","dersxana-RAISE-F","0.999999999999996","0.988301139056076"
"dersxana","dersxana-RAISE-B","69","0.0116988609439241"
"derwaza","derwaza-RAISE-F","0","0.995140570202131"
"derwaza","derwaza-RAISE-B","174","0.0048594297978688"
"derya","derya-RAISE-F","1.00000000000001","0.998242456522959"
"derya","derya-RAISE-B","273","0.00175754347704105"
"desmaye","desmaye-RAISE-F","9","0.0257478266784785"
"desmaye","desmaye-RAISE-B","2","0.974252173321521"
"desse","desse-RAISE-F","8","0.0217160860773157"
"desse","desse-RAISE-B","0","0.978283913922684"
"dewa","dewa-RAISE-F","0","0.998635633969361"
"dewa","dewa-RAISE-B","334","0.00136436603063872"
"dewet","dewet-RAISE-F","8","0.00160657886981339"
"dewet","dewet-RAISE-B","0","0.998393421130187"
"dewre","dewre-RAISE-F","3","0.214760230260144"
"dewre","dewre-RAISE-B","0","0.785239769739856"
"didarlash","didarlash-RAISE-F","0","0.975703017434698"
"didarlash","didarlash-RAISE-B","2","0.0242969825653023"
"diktatura","diktatura-RAISE-F","0","0.962106803566266"
"diktatura","diktatura-RAISE-B","2","0.0378931964337337"
"dilxeste","dilxeste-RAISE-F","1","0.196749367298605"
"dilxeste","dilxeste-RAISE-B","0","0.803250632701395"
"diploma","diploma-RAISE-F","0","0.98482337491875"
"diploma","diploma-RAISE-B","8","0.0151766250812495"
"diplomat","diplomat-RAISE-F","0","0.997351289310404"
"diplomat","diplomat-RAISE-B","2","0.00264871068959593"
"diplomatiye","diplomatiye-RAISE-F","93","0.00241497576845413"
"diplomatiye","diplomatiye-RAISE-B","0","0.997585024231546"
"dissértatsiye","dissértatsiye-RAISE-F","9","0.0127969981262016"
"dissértatsiye","dissértatsiye-RAISE-B","0","0.987203001873798"
"diyanet","diyanet-RAISE-F","2","0.00966532329447661"
"diyanet","diyanet-RAISE-B","0","0.990334676705523"
"dola","dola-RAISE-F","0","0.974704761229709"
"dola","dola-RAISE-B","10","0.0252952387702907"
"dollar","dollar-RAISE-F","0","0.998721799001936"
"dollar","dollar-RAISE-B","98","0.00127820099806419"
"dolqunla","dolqunla-RAISE-F","0","0.906811004272652"
"dolqunla","dolqunla-RAISE-B","1","0.0931889957273483"
"domila","domila-RAISE-F","0","0.95103084770904"
"domila","domila-RAISE-B","2","0.0489691522909601"
"doppa","doppa-RAISE-F","0","0.99484260311969"
"doppa","doppa-RAISE-B","68","0.00515739688031025"
"dora","dora-RAISE-F","0","0.996535522857381"
"dora","dora-RAISE-B","300","0.00346447714261933"
"dorixana","dorixana-RAISE-F","0","0.982197374479951"
"dorixana","dorixana-RAISE-B","28","0.0178026255200487"
"dostane","dostane-RAISE-F","4","0.715310410901202"
"dostane","dostane-RAISE-B","5","0.284689589098798"
"dostlash","dostlash-RAISE-F","0","0.973900044701095"
"dostlash","dostlash-RAISE-B","2","0.0260999552989045"
"dotey","dotey-RAISE-F","3","0.0302149004838364"
"dotey","dotey-RAISE-B","0","0.969785099516164"
"doxturxana","doxturxana-RAISE-F","0","0.996828122583495"
"doxturxana","doxturxana-RAISE-B","1171","0.00317187741650526"
"doza","doza-RAISE-F","0","0.939744856338666"
"doza","doza-RAISE-B","1","0.0602551436613339"
"dozax","dozax-RAISE-F","0","0.989793984842126"
"dozax","dozax-RAISE-B","2","0.0102060151578736"
"drama","drama-RAISE-F","0","0.993854802417906"
"drama","drama-RAISE-B","1","0.0061451975820942"
"du'a","du'a-RAISE-F","0.999999999999996","0.997569268330515"
"du'a","du'a-RAISE-B","155","0.00243073166948526"
"dukanche","dukanche-RAISE-F","0","0.772076373156347"
"dukanche","dukanche-RAISE-B","1","0.227923626843653"
"dumba","dumba-RAISE-F","4","0.960038487603252"
"dumba","dumba-RAISE-B","0","0.0399615123967484"
"dumbala","dumbala-RAISE-F","0","0.954550562241625"
"dumbala","dumbala-RAISE-B","1","0.0454494377583747"
"duniya","duniya-RAISE-F","0","0.9994630601137"
"duniya","duniya-RAISE-B","2549","0.000536939886300436"
"dunya","dunya-RAISE-F","1.00000000000026","0.999803029737225"
"dunya","dunya-RAISE-B","6174","0.00019697026277532"
"dunyawilash","dunyawilash-RAISE-F","0","0.95733720795359"
"dunyawilash","dunyawilash-RAISE-B","2","0.0426627920464097"
"durdane","durdane-RAISE-F","20","0.339643696625009"
"durdane","durdane-RAISE-B","3","0.660356303374991"
"duxawa","duxawa-RAISE-F","0","0.954921070704135"
"duxawa","duxawa-RAISE-B","5","0.0450789292958653"
"dékoratsiye","dékoratsiye-RAISE-F","1","0.0596695943954471"
"dékoratsiye","dékoratsiye-RAISE-B","0","0.940330405604553"
"démokratiye","démokratiye-RAISE-F","139","0.00123854485524823"
"démokratiye","démokratiye-RAISE-B","0","0.998761455144752"
"démokratiyilesh","démokratiyilesh-RAISE-F","13","0.0881772159444645"
"démokratiyilesh","démokratiyilesh-RAISE-B","1","0.911822784055536"
"démokratlash","démokratlash-RAISE-F","0","0.961533309617209"
"démokratlash","démokratlash-RAISE-B","3","0.0384666903827909"
"dölet","dölet-RAISE-F","953","0.00024812956053938"
"dölet","dölet-RAISE-B","0","0.999751870439461"
"döwe","döwe-RAISE-F","12","0.0334026203556612"
"döwe","döwe-RAISE-B","0","0.966597379644339"
"döwile","döwile-RAISE-F","1","0.28110959302002"
"döwile","döwile-RAISE-B","0","0.71889040697998"
"dümle","dümle-RAISE-F","3","0.262287191855223"
"dümle","dümle-RAISE-B","0","0.737712808144777"
"düpülde","düpülde-RAISE-F","3","0.28110959302002"
"düpülde","düpülde-RAISE-B","0","0.71889040697998"
"düshenbe","düshenbe-RAISE-F","33","0.00193948520306084"
"düshenbe","düshenbe-RAISE-B","0","0.998060514796939"
"düshmen","düshmen-RAISE-F","70","0.00248841403495252"
"düshmen","düshmen-RAISE-B","0","0.997511585965048"
"düshmenlesh","düshmenlesh-RAISE-F","9","0.0920262435603467"
"düshmenlesh","düshmenlesh-RAISE-B","0","0.907973756439653"
"edeb","edeb-RAISE-F","1","0.0296304379607894"
"edeb","edeb-RAISE-B","0","0.970369562039211"
"edebiyat","edebiyat-RAISE-F","1.00000000000002","0.999436233434558"
"edebiyat","edebiyat-RAISE-B","701","0.000563766565442325"
"ediliye","ediliye-RAISE-F","1","0.0318926477892242"
"ediliye","ediliye-RAISE-B","0","0.968107352210776"
"edliye","edliye-RAISE-F","15","0.0019027390436776"
"edliye","edliye-RAISE-B","0","0.998097260956322"
"egeshme","egeshme-RAISE-F","1","0.344478207552199"
"egeshme","egeshme-RAISE-B","0","0.655521792447801"
"ehde","ehde-RAISE-F","7","0.0251277521351083"
"ehde","ehde-RAISE-B","0","0.974872247864892"
"ehdiname","ehdiname-RAISE-F","312","0.115033517202418"
"ehdiname","ehdiname-RAISE-B","29","0.884966482797582"
"ehmiyet","ehmiyet-RAISE-F","187","0.00165234481045993"
"ehmiyet","ehmiyet-RAISE-B","0","0.99834765518954"
"ehwal","ehwal-RAISE-F","0.999999999999964","0.999795412948985"
"ehwal","ehwal-RAISE-B","962","0.000204587051015226"
"ejdad","ejdad-RAISE-F","0","0.997050527275292"
"ejdad","ejdad-RAISE-B","12","0.00294947272470814"
"ejeblen","ejeblen-RAISE-F","1","0.0626502934062178"
"ejeblen","ejeblen-RAISE-B","0","0.937349706593782"
"ejel","ejel-RAISE-F","2","0.00378915352422347"
"ejel","ejel-RAISE-B","0","0.996210846475777"
"elchixana","elchixana-RAISE-F","3.99999999999999","0.997042385043379"
"elchixana","elchixana-RAISE-B","480","0.00295761495662117"
"elem","elem-RAISE-F","3","0.00481910072753724"
"elem","elem-RAISE-B","0","0.995180899272463"
"ellame","ellame-RAISE-F","0","0.0178842680174033"
"ellame","ellame-RAISE-B","1","0.982115731982597"
"emel","emel-RAISE-F","4","0.00046708332327785"
"emel","emel-RAISE-B","0","0.999532916676722"
"emeldar","emeldar-RAISE-F","0","0.999189619495569"
"emeldar","emeldar-RAISE-B","69","0.000810380504431163"
"emeliyet","emeliyet-RAISE-F","106","0.000953006425951051"
"emeliyet","emeliyet-RAISE-B","0","0.999046993574049"
"emeliylesh","emeliylesh-RAISE-F","34","0.0310233986329707"
"emeliylesh","emeliylesh-RAISE-B","3","0.968976601367029"
"emiliyet","emiliyet-RAISE-F","8","0.0385015243318618"
"emiliyet","emiliyet-RAISE-B","0","0.961498475668138"
"emirzade","emirzade-RAISE-F","1","0.220006574345739"
"emirzade","emirzade-RAISE-B","0","0.779993425654261"
"emle","emle-RAISE-F","3","0.225389916914134"
"emle","emle-RAISE-B","0","0.774610083085866"
"en'ene","en'ene-RAISE-F","943","0.0122721046755197"
"en'ene","en'ene-RAISE-B","1","0.98772789532448"
"endishe","endishe-RAISE-F","940","0.00334903715683294"
"endishe","endishe-RAISE-B","0","0.996650962843167"
"endize","endize-RAISE-F","61","0.0326023993443398"
"endize","endize-RAISE-B","0","0.96739760065566"
"enggüshter","enggüshter-RAISE-F","1","0.0251687833154698"
"enggüshter","enggüshter-RAISE-B","0","0.97483121668453"
"enqere","enqere-RAISE-F","500","0.00166324256701537"
"enqere","enqere-RAISE-B","0","0.998336757432985"
"ensire","ensire-RAISE-F","140","0.00620483835334722"
"ensire","ensire-RAISE-B","0","0.993795161646653"
"epsane","epsane-RAISE-F","78","0.0216105891900732"
"epsane","epsane-RAISE-B","7","0.978389410809927"
"epsuslan","epsuslan-RAISE-F","0","0.991503147602521"
"epsuslan","epsuslan-RAISE-B","3","0.00849685239747899"
"erbab","erbab-RAISE-F","0","0.998435995367299"
"erbab","erbab-RAISE-B","14","0.00156400463270112"
"erdal","erdal-RAISE-F","0","0.947423348638996"
"erdal","erdal-RAISE-B","1","0.0525766513610043"
"erebche","erebche-RAISE-F","25","0.457305258629925"
"erebche","erebche-RAISE-B","0","0.542694741370075"
"erzan","erzan-RAISE-F","4","0.95134917402377"
"erzan","erzan-RAISE-B","0","0.0486508259762305"
"erzanlash","erzanlash-RAISE-F","0","0.929098561617097"
"erzanlash","erzanlash-RAISE-B","1","0.0709014383829033"
"erze","erze-RAISE-F","78","0.0412684034489143"
"erze","erze-RAISE-B","0","0.958731596551086"
"erziyet","erziyet-RAISE-F","1","0.0085253362562747"
"erziyet","erziyet-RAISE-B","0","0.991474663743725"
"eser","eser-RAISE-F","401","0.00116891867992428"
"eser","eser-RAISE-B","0","0.998831081320076"
"eskertme","eskertme-RAISE-F","5","0.192092013996468"
"eskertme","eskertme-RAISE-B","0","0.807907986003532"
"esle","esle-RAISE-F","93","0.00580942678799891"
"esle","esle-RAISE-B","1","0.994190573212001"
"eslet","eslet-RAISE-F","52","0.0416825455859821"
"eslet","eslet-RAISE-B","0","0.958317454414018"
"esletme","esletme-RAISE-F","13","0.149679626448091"
"esletme","esletme-RAISE-B","0","0.850320373551909"
"eslihe","eslihe-RAISE-F","257","0.00348286918403166"
"eslihe","eslihe-RAISE-B","0","0.996517130815968"
"eslime","eslime-RAISE-F","398","0.0386833950596643"
"eslime","eslime-RAISE-B","1","0.961316604940336"
"esna","esna-RAISE-F","2","0.994228825346294"
"esna","esna-RAISE-B","248","0.00577117465370625"
"esne","esne-RAISE-F","7","0.235485969237418"
"esne","esne-RAISE-B","0","0.764514030762582"
"ete","ete-RAISE-F","59","0.0355431518713141"
"ete","ete-RAISE-B","0","0.964456848128686"
"etrap","etrap-RAISE-F","0.99999999999997","0.999264030513833"
"etrap","etrap-RAISE-B","871","0.00073596948616661"
"etret","etret-RAISE-F","78","0.0189727688677571"
"etret","etret-RAISE-B","0","0.981027231132243"
"ewet","ewet-RAISE-F","119","0.00126148071800931"
"ewet","ewet-RAISE-B","1","0.998738519281991"
"ewlad","ewlad-RAISE-F","0","0.998930298691386"
"ewlad","ewlad-RAISE-B","100","0.00106970130861372"
"ewre","ewre-RAISE-F","2","0.124459273799025"
"ewre","ewre-RAISE-B","0","0.875540726200975"
"ewret","ewret-RAISE-F","4","0.0652260469188299"
"ewret","ewret-RAISE-B","0","0.93477395308117"
"ewrez","ewrez-RAISE-F","1","0.0275407567144303"
"ewrez","ewrez-RAISE-B","0","0.97245924328557"
"exlet","exlet-RAISE-F","1","0.00540757836942858"
"exlet","exlet-RAISE-B","0","0.994592421630571"
"exletxana","exletxana-RAISE-F","0","0.976415504692495"
"exletxana","exletxana-RAISE-B","23","0.0235844953075045"
"eyiblen","eyiblen-RAISE-F","26","0.0575769728236425"
"eyiblen","eyiblen-RAISE-B","0","0.942423027176358"
"eyibname","eyibname-RAISE-F","61","0.17988384060033"
"eyibname","eyibname-RAISE-B","2","0.82011615939967"
"eymen","eymen-RAISE-F","17","0.0443568620943546"
"eymen","eymen-RAISE-B","0","0.955643137905645"
"eysa","eysa-RAISE-F","0","0.996276637154756"
"eysa","eysa-RAISE-B","86","0.00372336284524422"
"eza","eza-RAISE-F","0.999999999999984","0.999536857276722"
"eza","eza-RAISE-B","380","0.000463142723277965"
"ezel","ezel-RAISE-F","1","0.00193842508015006"
"ezel","ezel-RAISE-B","0","0.99806157491985"
"ezizle","ezizle-RAISE-F","6","0.209212608892558"
"ezizle","ezizle-RAISE-B","0","0.790787391107442"
"famile","famile-RAISE-F","272","0.0338822840561624"
"famile","famile-RAISE-B","3","0.966117715943838"
"faza","faza-RAISE-F","0","0.957553419837811"
"faza","faza-RAISE-B","4","0.0424465801621891"
"figura","figura-RAISE-F","0","0.986264666141234"
"figura","figura-RAISE-B","50","0.0137353338587664"
"finlandiye","finlandiye-RAISE-F","9","0.0101313484612535"
"finlandiye","finlandiye-RAISE-B","0","0.989868651538746"
"firansiye","firansiye-RAISE-F","190","0.00163099384520821"
"firansiye","firansiye-RAISE-B","0","0.998369006154792"
"forma","forma-RAISE-F","1","0.990895144453057"
"forma","forma-RAISE-B","31","0.00910485554694285"
"formula","formula-RAISE-F","0","0.982522259962957"
"formula","formula-RAISE-B","8","0.0174777400370429"
"fransiye","fransiye-RAISE-F","58","0.00236650078697773"
"fransiye","fransiye-RAISE-B","0","0.997633499213022"
"fruktoza","fruktoza-RAISE-F","0","0.91595692933124"
"fruktoza","fruktoza-RAISE-B","1","0.0840430706687603"
"fédératsiye","fédératsiye-RAISE-F","38","0.00377415905120892"
"fédératsiye","fédératsiye-RAISE-B","0","0.996225840948791"
"gacha","gacha-RAISE-F","0","0.94637095429312"
"gacha","gacha-RAISE-B","2","0.0536290457068801"
"garmoniye","garmoniye-RAISE-F","1","0.0596695943954471"
"garmoniye","garmoniye-RAISE-B","0","0.940330405604553"
"gazarma","gazarma-RAISE-F","0.999999999999999","0.984916799037389"
"gazarma","gazarma-RAISE-B","37","0.0150832009626107"
"geden","geden-RAISE-F","9","0.11827586580548"
"geden","geden-RAISE-B","0","0.88172413419452"
"geme","geme-RAISE-F","28","0.0575901505782044"
"geme","geme-RAISE-B","0","0.942409849421796"
"gende","gende-RAISE-F","2","0.109015982390208"
"gende","gende-RAISE-B","0","0.890984017609792"
"geplesh","geplesh-RAISE-F","5","0.0808649638950262"
"geplesh","geplesh-RAISE-B","0","0.919135036104974"
"gewde","gewde-RAISE-F","401","0.016118639567855"
"gewde","gewde-RAISE-B","0","0.983881360432145"
"gewdilen","gewdilen-RAISE-F","6","0.0404166022653976"
"gewdilen","gewdilen-RAISE-B","0","0.959583397734602"
"gewdilesh","gewdilesh-RAISE-F","4","0.142078197088141"
"gewdilesh","gewdilesh-RAISE-B","0","0.857921802911859"
"gezle","gezle-RAISE-F","2","0.344478207552199"
"gezle","gezle-RAISE-B","0","0.655521792447801"
"ghaday","ghaday-RAISE-F","0","0.924533017432762"
"ghaday","ghaday-RAISE-B","1","0.0754669825672384"
"ghalcha","ghalcha-RAISE-F","0","0.982214637247044"
"ghalcha","ghalcha-RAISE-B","15","0.0177853627529562"
"ghalibiyet","ghalibiyet-RAISE-F","10","0.00229684882701027"
"ghalibiyet","ghalibiyet-RAISE-B","0","0.99770315117299"
"ghaye","ghaye-RAISE-F","171","0.0179156888847638"
"ghaye","ghaye-RAISE-B","4","0.982084311115236"
"ghayiwilesh","ghayiwilesh-RAISE-F","0","0.413907012401721"
"ghayiwilesh","ghayiwilesh-RAISE-B","1","0.586092987598279"
"ghazat","ghazat-RAISE-F","0","0.991097826823294"
"ghazat","ghazat-RAISE-B","11","0.0089021731767065"
"ghelbe","ghelbe-RAISE-F","125","0.0217697820647288"
"ghelbe","ghelbe-RAISE-B","0","0.978230217935271"
"ghelibe","ghelibe-RAISE-F","393","0.00678490289049728"
"ghelibe","ghelibe-RAISE-B","0","0.993215097109503"
"ghelite","ghelite-RAISE-F","28","0.140382435894403"
"ghelite","ghelite-RAISE-B","1","0.859617564105597"
"gherez","gherez-RAISE-F","43","0.00771097487731671"
"gherez","gherez-RAISE-B","0","0.992289025122683"
"ghezel","ghezel-RAISE-F","10","0.00959372554516571"
"ghezel","ghezel-RAISE-B","0","0.990406274454834"
"ghezep","ghezep-RAISE-F","19","0.0083240345833455"
"ghezep","ghezep-RAISE-B","0","0.991675965416654"
"ghezeplen","ghezeplen-RAISE-F","3","0.0244213469627031"
"ghezeplen","ghezeplen-RAISE-B","0","0.975578653037297"
"ghezze","ghezze-RAISE-F","3","0.0457475671894929"
"ghezze","ghezze-RAISE-B","0","0.954252432810507"
"ghizalan","ghizalan-RAISE-F","0","0.987460203535525"
"ghizalan","ghizalan-RAISE-B","16","0.0125397964644748"
"ghora","ghora-RAISE-F","0","0.957941702529185"
"ghora","ghora-RAISE-B","2","0.042058297470815"
"ghula","ghula-RAISE-F","0","0.97564716128225"
"ghula","ghula-RAISE-B","8","0.0243528387177497"
"ghulghula","ghulghula-RAISE-F","0","0.997509489982459"
"ghulghula","ghulghula-RAISE-B","54","0.00249051001754141"
"ghulja","ghulja-RAISE-F","0.999999999999996","0.998412669379447"
"ghulja","ghulja-RAISE-B","815","0.00158733062055305"
"ghusse","ghusse-RAISE-F","1","0.163828589655424"
"ghusse","ghusse-RAISE-B","0","0.836171410344576"
"ghéribane","ghéribane-RAISE-F","0","0.309635976440768"
"ghéribane","ghéribane-RAISE-B","1","0.690364023559232"
